"student_id","student_first_name","student_middle_name","student_last_name","student_mother_name","student_class","student_section","student_mob_no","student_email_id","student_aadhar_card_no","student_college_name","student_department_name","student_status","student_grade","student_address","student_address_postal_code","student_city_name","student_state_name","student_country_name","student_date_of_birth"
2003,"Stephanie","John","Woods","Heidi","9","A","9869006589","stephanie.woods2003@example.com","185340679573","Underwood PLC College","Civil","Active","A","78675 Megan Vista, Port Ashley, UT 70683","66140","West Melissa","Idaho","Germany","2006-06-21"
2004,"Jacqueline","Brian","Christensen","Karen","9","D","6512117438","jacqueline.christensen2004@example.com","786563457796","Green-Crane College","MBA","Inactive","B","PSC 7137, Box 8024, APO AP 69471","49784","Shafferfort","Virginia","New Caledonia","2006-02-07"
2005,"Vincent","Michael","Wilson","Shelly","6","A","7222901025","vincent.wilson2005@example.com","468267301056","Martin Ltd College","Civil","Active","C","74432 Gardner Motorway Apt. 103, South Adrienne, UT 68976","63714","Olsenbury","Montana","Taiwan","2008-08-12"
2006,"Michael","Charlotte","Smith","Lauren","1","D","2425409280","michael.smith2006@example.com","718871951388","Fields, Miller and Whitehead College","Mechanical","Inactive","D","62778 Williams Vista, East Michelle, AK 33808","64660","Port Richardport","Vermont","Algeria","2000-01-30"
2007,"Brandon","Janice","Morgan","Laura","6","D","1430309046","brandon.morgan2007@example.com","752298684227","Wilson-Aguirre College","Electronics","Active","C","306 Wise Plain, Sarastad, WV 10120","51334","Wilsonmouth","Pennsylvania","Saint Lucia","2002-03-16"
2008,"Karen","Antonio","Baker","Margaret","12","D","6060865378","karen.baker2008@example.com","436767650307","Taylor, Hill and Perez College","IT","Graduated","B","572 Michael Flat, Carolynbury, GA 95124","80908","West Robert","Vermont","United States Virgin Islands","2003-05-20"
2009,"Kaitlyn","Corey","Moreno","Rachel","10","C","0341785384","kaitlyn.moreno2009@example.com","643697141766","Atkins-Green College","Computer Science","Active","B","96650 Lee Mountain, South Michaelside, DE 07350","05417","Wrightville","Nevada","Germany","2006-01-17"
2010,"Matthew","Nicholas","Chen","Amanda","3","C","0250145201","matthew.chen2010@example.com","723812033591","Schaefer-Watson College","MBA","Active","D","969 Sean Radial, Butlerview, WV 09874","20617","West Andrealand","Ohio","Congo","2003-03-27"
2011,"Jeffrey","Angela","Sellers","Bonnie","11","C","7073696826","jeffrey.sellers2011@example.com","827693412115","Esparza Group College","MBA","Active","C","72552 Rodriguez Groves Suite 172, Lake Jacquelinemouth, ND 62992","21303","South Matthewmouth","Alabama","Syrian Arab Republic","2000-02-07"
2012,"Kristen","Kayla","Wiggins","Peggy","5","A","9522519043","kristen.wiggins2012@example.com","624665411216","Williams Group College","Mechanical","Graduated","B","94066 Shannon Plaza Apt. 157, Rachelbury, AZ 21266","66471","South Randall","Pennsylvania","Puerto Rico","2005-08-20"
2013,"John","Joseph","Taylor","Ashley","9","C","1506068679","john.taylor2013@example.com","543872180608","Marshall, Johnson and Clark College","Civil","Graduated","D","00196 Flowers Wall Apt. 483, Lake Maryburgh, ND 06154","35242","Port Jon","South Carolina","Isle of Man","2001-06-26"
2014,"Tyler","Megan","Taylor","Elizabeth","8","D","4544243623","tyler.taylor2014@example.com","339190546857","Morris Inc College","Mechanical","Graduated","C","1118 Solis Lodge, Dickersonport, TX 65648","27153","South Teresa","Washington","Senegal","2004-11-18"
2015,"Melissa","Philip","Mason","Amanda","8","D","3347342906","melissa.mason2015@example.com","887946365243","Jackson-Ward College","IT","Graduated","A","752 Jones Court Suite 198, Danielville, NM 11548","08773","North Deanna","Minnesota","Canada","2000-08-04"
2016,"Raymond","Carol","Thompson","Sara","2","A","5179758832","raymond.thompson2016@example.com","566055012085","Stewart-Norman College","IT","Active","D","439 Patterson Shore, East Scottton, NJ 38725","69584","Jenniferview","Missouri","Comoros","2006-04-01"
2017,"Joyce","Richard","Perez","Megan","4","D","6994090320","joyce.perez2017@example.com","898143817351","Carey Inc College","Computer Science","Graduated","D","Unit 9495 Box 6184, DPO AP 39096","10321","Tracimouth","Washington","Belgium","2002-04-18"
2018,"Troy","Nathaniel","Love","Tracey","6","B","9591778465","troy.love2018@example.com","290697135232","Perez, Guzman and Garcia College","Mechanical","Active","A","USNS Schultz, FPO AP 24595","07143","Jennifertown","Maine","Kazakhstan","1999-10-06"
2019,"Kurt","Abigail","Davis","Renee","2","B","6257815950","kurt.davis2019@example.com","881709196550","Mcclain-Stewart College","Electrical","Active","C","2671 Sandra Unions Suite 510, Paulhaven, NH 57895","20764","Loweland","Mississippi","Bulgaria","2003-01-06"
2020,"Chelsea","John","Turner","Erika","5","C","7538526945","chelsea.turner2020@example.com","911332110433","Smith-Sullivan College","MBA","Graduated","D","91795 Tran Drives, South Robinview, TN 86780","63140","South Matthew","Rhode Island","Puerto Rico","2008-01-31"
2021,"Jason","Jennifer","Shannon","Jessica","2","B","1405568744","jason.shannon2021@example.com","686524728884","Barnett Inc College","Mechanical","Active","B","2619 Kevin Divide, Heatherton, AR 57955","31826","Port Kathy","Kentucky","Sierra Leone","2007-01-08"
2022,"Christopher","Cheryl","Daniels","Heather","1","A","7875289692","christopher.daniels2022@example.com","749437870304","Patterson, Baker and Davenport College","Electrical","Active","B","9786 Grimes Burgs Apt. 359, West Hollystad, AZ 35771","93645","Port Emilyport","Missouri","Liberia","2000-07-14"
2023,"Amanda","Melanie","Ward","Danielle","12","C","6581230963","amanda.ward2023@example.com","560846660314","Peterson-Bruce College","MBA","Active","B","5400 Rush Trafficway Apt. 211, Wagnerhaven, DE 81715","75540","East Raymondtown","North Dakota","Denmark","2007-07-18"
2024,"Alexandra","George","Smith","Teresa","1","A","4041131320","alexandra.smith2024@example.com","169475723452","Fernandez, Green and Garcia College","Mechanical","Graduated","C","0716 Sandoval Manor, Port Steve, NM 72916","59021","North Eric","Kansas","Vietnam","2008-06-24"
2025,"Heather","Jennifer","Carter","Tracy","6","B","4614540405","heather.carter2025@example.com","240804862372","Smith and Sons College","MBA","Inactive","A","9189 Bush Plains, Port Lisaberg, CA 24112","82241","New Jessica","Minnesota","Singapore","2003-12-15"
2026,"Laurie","Alexander","Massey","Mary","8","D","8698359259","laurie.massey2026@example.com","240479805474","Guzman PLC College","Computer Science","Graduated","A","USNS Walls, FPO AE 85775","99129","Robinsonberg","Florida","Tonga","2007-03-16"
2027,"David","Erin","Collins","Amanda","7","B","3915173839","david.collins2027@example.com","462286286371","Wells, Vaughn and Bryan College","Electrical","Graduated","A","15967 Keith Drives, New Keithview, MN 24726","99103","Doylechester","New Jersey","United States of America","2008-06-17"
2028,"Eric","Caitlin","Armstrong","Tina","5","D","9205397220","eric.armstrong2028@example.com","774642259787","Jones PLC College","MBA","Active","A","77254 Durham Views, West Justinbury, KS 07218","12473","Lake Amy","Illinois","Mexico","2008-02-21"
2029,"Spencer","Nicholas","Ayers","Alisha","4","B","4967900732","spencer.ayers2029@example.com","358643529174","Carpenter Inc College","IT","Inactive","B","59944 Vance Square, North Mikeburgh, MN 31534","44655","New Barbarastad","Wisconsin","Uzbekistan","2003-01-17"
2030,"Nathan","Russell","Coleman","Cynthia","9","B","9488488292","nathan.coleman2030@example.com","974819917315","Allen-Rodriguez College","Civil","Graduated","A","8181 Martinez Forks Apt. 761, Port Ashleymouth, WA 44941","24738","Johnsontown","Pennsylvania","Guadeloupe","2001-03-07"
2031,"Kelly","Timothy","Vargas","Kathleen","1","B","1884114509","kelly.vargas2031@example.com","606649201450","Beltran, Knox and Webb College","Mechanical","Inactive","C","38431 Karen Walks, West Elizabethside, NM 54876","85738","Jamesbury","North Carolina","Qatar","1999-11-02"
2032,"Shawn","Gabrielle","Price","Carol","11","A","4790956995","shawn.price2032@example.com","342013168050","Reid PLC College","Civil","Active","B","561 Gary Valleys Suite 652, Janetburgh, MD 96438","38651","Port Lisa","Minnesota","Zambia","2007-06-01"
2033,"Tammy","Daniel","Hudson","Alice","3","B","4710664556","tammy.hudson2033@example.com","442226574824","Acosta LLC College","IT","Graduated","D","683 Chad Lock, East Rebecca, VA 22572","46619","Davisshire","Oklahoma","Germany","2005-01-16"
2034,"Eric","Benjamin","Cole","Kathleen","7","C","9591126022","eric.cole2034@example.com","132381657456","Gonzalez, Cardenas and Jones College","MBA","Active","D","751 Andrew Corners Apt. 851, East Jared, ID 57696","04566","South Crystalville","Wisconsin","Cape Verde","2008-05-21"
2035,"Jacob","Joseph","Mckinney","Lisa","5","D","8116237094","jacob.mckinney2035@example.com","755630493184","Weiss-Brown College","Civil","Active","B","4751 Haley Land, Harringtonton, NH 97469","79510","West Cynthiaport","North Carolina","Chile","2004-09-07"
2036,"Raymond","Charles","Mills","Taylor","2","B","2167619133","raymond.mills2036@example.com","503016839296","Baxter, Rice and Parsons College","Civil","Active","C","3837 Laura Locks, Lemouth, RI 85233","33514","Royport","Maine","Tonga","2007-12-09"
2037,"Brittany","Martin","Burke","Brenda","4","A","6803979065","brittany.burke2037@example.com","434673421410","Fox, Johnson and Combs College","IT","Active","C","92786 Charles Islands, Port Daniellemouth, AK 72729","87222","Lake Wendy","Colorado","Haiti","2001-05-28"
2038,"Andre","Andrew","Evans","Angela","3","B","2992761053","andre.evans2038@example.com","716054499184","Wilkins-Williams College","IT","Inactive","C","59994 Jay Rapid Suite 989, West Jasmine, CT 86801","83338","Briannaview","Rhode Island","Libyan Arab Jamahiriya","2005-01-27"
2039,"Rachael","Mikayla","Miller","Tracy","6","B","1910732899","rachael.miller2039@example.com","771915394089","Phillips-Mitchell College","Mechanical","Graduated","A","53689 Ann Route Suite 311, Christopherfort, OK 81042","27000","Katherineview","Virginia","Bulgaria","2002-11-20"
2040,"Daniel","Christian","Campbell","Jessica","10","B","5105008022","daniel.campbell2040@example.com","569426260173","Williams Ltd College","IT","Inactive","C","USNV Simpson, FPO AP 07948","43204","Amyburgh","Oklahoma","Uruguay","2005-10-08"
2041,"Robert","Tammy","Olson","Melissa","7","D","8518212318","robert.olson2041@example.com","845378554956","Wu Ltd College","Computer Science","Active","C","83834 David Orchard Suite 076, Yorkmouth, KS 17456","46723","Markburgh","Wisconsin","Czech Republic","2000-04-06"
2042,"Michelle","Deborah","Garcia","Alexandra","1","A","6185154354","michelle.garcia2042@example.com","979507449697","Klein Group College","Electronics","Inactive","C","PSC 6534, Box 5412, APO AE 90653","32572","New Mariah","Montana","Palestinian Territory","2002-05-01"
2043,"Billy","Tara","Avila","Briana","6","C","3143675894","billy.avila2043@example.com","345131285074","Rivas, Nash and Williams College","Mechanical","Active","C","141 Hicks Lights, Bowersview, WA 69274","92710","North Jackie","Florida","Panama","2004-05-10"
2044,"Reginald","John","Reyes","Michelle","8","A","4989571046","reginald.reyes2044@example.com","798530840021","Arellano Ltd College","Electrical","Graduated","D","4700 Serrano Glen, Carrollmouth, MD 71403","90128","Port Roy","Texas","Slovakia (Slovak Republic)","2002-01-06"
2045,"David","Rose","Miller","Jessica","6","D","9859965737","david.miller2045@example.com","308363608888","Hernandez, Nguyen and Williams College","Computer Science","Inactive","B","13158 Scott Parkways, Murphymouth, CO 27922","25857","Lake Lauren","California","Guadeloupe","2001-11-11"
2046,"Gabriel","Jessica","Stewart","Taylor","6","B","2461407760","gabriel.stewart2046@example.com","667144197388","Saunders-Young College","Electrical","Graduated","B","662 Cummings Landing, Markborough, AZ 36420","91272","Lake Sharonborough","Michigan","Central African Republic","2001-09-30"
2047,"John","Tiffany","Walker","Shannon","11","B","0900847840","john.walker2047@example.com","618884972328","Eaton, Walker and Alexander College","Computer Science","Active","B","71837 Forbes Ranch, Delacruzview, IN 54434","99269","New Jacobfurt","Idaho","Taiwan","2003-01-20"
2048,"Christina","Michael","Massey","Ashley","12","B","3486584745","christina.massey2048@example.com","577859477574","Salinas Inc College","Electronics","Active","D","PSC 2018, Box 8286, APO AA 39336","68215","Melissastad","Missouri","French Southern Territories","2002-03-26"
2049,"Christine","Jose","Perry","Cynthia","11","D","0641941240","christine.perry2049@example.com","192188327406","Cuevas Group College","Computer Science","Graduated","B","3260 Small Divide, Torresburgh, MO 01647","01280","Jacksonfort","Florida","Solomon Islands","2000-07-29"
2050,"Michael","Michael","Evans","Christine","1","C","6809645122","michael.evans2050@example.com","664638643561","Hansen, Burton and Mann College","IT","Graduated","A","USS Rosario, FPO AE 98725","04927","Natashaton","Wyoming","Bouvet Island (Bouvetoya)","2000-05-20"
2051,"Benjamin","William","Miller","Laura","2","D","2473762981","benjamin.miller2051@example.com","612635684550","Welch, Wilson and Ware College","Computer Science","Inactive","C","2105 Marcus Island Apt. 269, New Robert, NY 42282","74280","West Lucas","Wyoming","Bouvet Island (Bouvetoya)","2007-08-27"
2052,"Kenneth","Michael","Monroe","Olivia","1","C","1564806148","kenneth.monroe2052@example.com","474092364227","Perez and Sons College","Electrical","Active","D","1817 Martin Ville, Patriciaville, VA 20414","24372","Stricklandborough","California","Armenia","2005-09-26"
2053,"Angela","Heather","Vasquez","Dana","2","C","4292777515","angela.vasquez2053@example.com","319475949767","Williams, Payne and Frederick College","Civil","Graduated","A","USNV Bailey, FPO AP 54909","96380","Chandlerside","Illinois","Nigeria","2002-09-15"
2054,"Christopher","Adam","Carter","Heather","12","B","0678087329","christopher.carter2054@example.com","247110317077","Brown, Gutierrez and Velez College","Computer Science","Graduated","A","742 Mann Track, Angelshire, MO 60664","27785","Nelsonmouth","Michigan","United States Virgin Islands","2003-08-23"
2055,"Jordan","Bradley","Raymond","Lisa","12","D","8392104558","jordan.raymond2055@example.com","559510497269","Rivera, Ramirez and Brown College","Computer Science","Graduated","B","899 Hayes Summit Apt. 213, Johnbury, NH 23043","75949","West Stephenview","Ohio","France","2000-09-24"
2056,"Miranda","Melissa","Jackson","Debra","10","D","0431510911","miranda.jackson2056@example.com","306512995333","Burke PLC College","Computer Science","Active","C","1542 Simpson Gardens, Austinborough, VT 77425","60614","Bernardshire","Idaho","Anguilla","2001-10-20"
2057,"Madison","Jennifer","Martinez","Tiffany","6","D","4795037360","madison.martinez2057@example.com","568015302395","Harrell, Boyd and Watson College","Electronics","Inactive","B","8975 Heather Station, West Timothyshire, NV 57483","59701","South Kimberlyfurt","South Carolina","Austria","2007-04-24"
2058,"Rebecca","Annette","Juarez","Melissa","12","B","4037935537","rebecca.juarez2058@example.com","324045229606","Zavala, Wilkins and Travis College","MBA","Active","C","3348 Joel Course, North Carlos, DC 55171","21751","Kramermouth","Idaho","Netherlands","2004-06-17"
2059,"Johnny","Christina","Lin","Amy","7","B","7460277465","johnny.lin2059@example.com","332354481346","Lowe Ltd College","Computer Science","Active","B","3875 Rivera Rue, North Billystad, AZ 68514","76480","Chapmanfurt","Oklahoma","India","2004-11-17"
2060,"Patrick","Brian","Hernandez","Tamara","10","B","6647696294","patrick.hernandez2060@example.com","945329307490","Matthews, Mcconnell and Small College","IT","Inactive","D","54126 Anderson Land, East Anthonyhaven, MA 43044","01049","Pachecoshire","Alaska","Azerbaijan","2005-07-19"
